Index,Traffic_Received,Traffic_Predicted
4133,5,8
4134,2,6
4135,4,3
4136,1,4
4137,7,2
4138,7,4
4139,6,4
4140,12,4
4141,23,8
4142,2,18
4143,4,4
4144,8,4
4145,3,6
4146,7,3
4147,5,4
4148,8,4
4149,5,5
4150,2,4
4151,11,4
4152,8,7
4153,11,7
4154,23,10
4155,8,19
4156,9,9
4157,17,9
4158,12,15
4159,5,11
4160,4,7
4161,6,4
4162,1,4
4163,3,2
4164,2,3
4165,1,2
4166,4,2
4167,1,3
4168,8,2
4169,2,7
4170,7,4
4171,4,6
4172,13,4
4173,19,8
4174,6,16
4175,8,7
4176,6,7
4177,5,6
4178,6,7
4179,16,5
4180,7,11
4181,3,6
4182,2,4
4183,7,2
4184,5,4
4185,1,4
4186,5,2
4187,3,3
4188,11,3
4189,8,7
4190,9,8
4191,12,7
4192,8,11
4193,17,8
4194,2,15
4195,5,4
4196,2,4
4197,6,2
4198,1,3
4199,1,2
4200,5,1
4201,3,3
4202,4,3
4203,1,4
4204,3,1
4205,1,2
4206,2,2
4207,7,2
4208,9,4
4209,6,7
4210,7,6
4211,6,6
4212,2,6
4213,5,3
4214,7,5
4215,8,6
4216,13,6
4217,3,10
4218,8,4
4219,13,6
4220,7,10
4221,2,8
4222,2,3
4223,5,2
4224,3,3
4225,5,3
4226,9,4
4227,2,5
4228,2,3
4229,9,3
4230,5,7
4231,5,5
4232,1,5
4233,1,2
4234,4,2
4235,1,3
4236,1,1
4237,4,1
4238,2,3
4239,11,2
4240,1,8
4241,9,3
4242,19,6
4243,6,14
4244,1,7
4245,9,2
4246,8,5
4247,10,5
4248,4,7
4249,6,4
4250,2,4
4251,3,3
4252,2,3
4253,2,2
4254,3,2
4255,1,2
4256,1,2
4257,6,0
4258,4,4
4259,4,4
4260,1,4
4261,2,4
4262,3,3
4263,6,4
4264,3,5
4265,9,3
4266,17,6
4267,8,12
4268,6,7
4269,1,7
4270,4,2
4271,1,3
4272,1,2
4273,1,1
4274,3,1
4275,2,2
4276,2,2
4277,1,2
4278,5,1
4279,3,3
4280,3,3
4281,18,3
4282,2,11
4283,6,3
4284,1,4
4285,11,2
4286,16,5
4287,4,11
4288,16,5
4289,10,11
4290,6,9
4291,5,6
4292,3,6
4293,2,3
4294,5,2
4295,13,3
4296,15,6
4297,5,12
4298,4,6
4299,2,5
4300,6,3
4301,4,5
4302,5,4
4303,1,4
4304,1,2
4305,5,2
4306,4,4
4307,6,3
4308,1,5
4309,4,2
4310,12,4
4311,13,8
4312,1,12
4313,1,3
4314,2,2
4315,3,2
4316,16,2
4317,10,9
4318,4,7
4319,2,4
4320,5,3
4321,6,4
4322,9,5
4323,19,6
4324,16,15
4325,9,14
4326,14,9
4327,3,12
4328,17,7
4329,8,14
4330,7,8
4331,5,7
4332,2,5
4333,2,3
4334,4,2
4335,3,3
4336,1,3
4337,2,2
4338,1,2
4339,3,1
4340,1,2
4341,3,1
4342,1,2
4343,1,2
4344,7,2
4345,8,6
4346,18,7
4347,4,15
4348,10,6
4349,5,8
4350,13,5
4351,5,10
4352,1,6
4353,5,2
4354,9,2
4355,4,4
4356,4,4
4357,6,3
4358,11,4
4359,17,6
4360,3,14
4361,5,5
4362,14,4
4363,10,8
4364,10,9
4365,6,9
4366,7,7
4367,2,7
4368,1,3
4369,5,2
4370,3,3
4371,5,3
4372,1,3
4373,8,1
4374,5,6
4375,1,4
4376,3,3
4377,5,3
4378,10,5
4379,12,7
4380,7,9
4381,5,7
4382,4,7
4383,1,5
4384,3,2
4385,2,2
4386,13,2
4387,16,7
4388,7,13
4389,26,7
4390,9,18
4391,13,10
4392,4,12
4393,2,6
4394,7,3
4395,6,4
4396,6,4
4397,8,4
4398,11,5
4399,12,8
4400,6,10
4401,5,8
4402,1,6
4403,3,3
4404,5,3
4405,1,3
4406,1,2
4407,4,2
4408,4,3
4409,3,3
4410,2,3
4411,3,3
4412,11,3
4413,7,7
4414,13,7
4415,4,11
4416,5,5
4417,6,5
4418,6,5
4419,5,5
4420,12,5
4421,5,7
4422,5,6
4423,2,5
4424,1,3
4425,1,2
4426,1,1
4427,6,1
4428,1,4
4429,1,1
4430,1,1
4431,6,2
4432,6,4
4433,12,6
4434,6,10
4435,1,7
4436,3,3
4437,3,4
4438,8,3
4439,9,4
4440,12,5
4441,5,9
4442,3,6
4443,2,4
4444,1,2
4445,5,2
4446,1,3
4447,1,2
4448,1,1
4449,5,1
4450,1,4
4451,1,2
4452,2,2
4453,7,2
4454,13,5
4455,8,9
4456,17,7
4457,6,14
4458,8,7
4459,5,7
4460,8,6
4461,5,7
4462,13,5
4463,6,8
4464,8,6
4465,2,7
4466,15,3
4467,17,11
4468,6,14
4469,6,6
4470,12,7
4471,7,9
4472,6,8
4473,3,6
4474,3,4
4475,1,3
4476,1,1
4477,16,0
4478,16,9
4479,23,13
4480,14,19
4481,10,15
4482,10,11
4483,5,10
4484,6,7
4485,8,7
4486,9,6
4487,9,6
4488,10,7
4489,11,8
4490,14,10
4491,8,13
4492,1,9
4493,1,3
4494,1,2
4495,1,0
4496,1,0
4497,2,0
4498,9,1
4499,5,7
4500,8,5
4501,12,7
4502,21,10
4503,7,18
4504,5,9
4505,7,6
4506,6,6
4507,3,5
4508,5,3
4509,7,3
4510,11,4
4511,4,7
4512,8,5
4513,1,6
4514,4,1
4515,4,3
4516,14,4
4517,6,11
4518,19,7
4519,20,15
4520,5,18
4521,9,8
4522,7,8
4523,6,6
4524,4,4
4525,9,4
4526,5,5
4527,3,5
4528,12,4
4529,3,9
4530,9,4
4531,4,8
4532,1,4
4533,8,2
4534,5,4
4535,4,4
4536,3,4
4537,2,3
4538,4,2
4539,2,3
4540,3,3
4541,7,3
4542,5,4
4543,17,5
4544,9,13
4545,1,9
4546,16,3
4547,7,10
4548,5,4
4549,1,4
4550,3,2
4551,7,2
4552,12,5
4553,3,6
4554,8,4
4555,4,6
4556,6,6
4557,3,6
4558,5,4
4559,6,4
4560,9,5
4561,7,6
4562,10,7
4563,3,8
4564,6,5
4565,2,6
4566,5,4
4567,2,4
4568,10,3
4569,5,6
4570,7,5
4571,4,5
4572,5,5
4573,3,5
4574,13,4
4575,8,8
4576,5,9
4577,4,5
4578,2,4
4579,1,3
4580,1,2
4581,1,2
4582,7,2
4583,2,4
4584,1,3
4585,1,2
4586,26,2
4587,17,11
4588,7,15
4589,14,8
4590,12,12
4591,1,10
4592,21,3
4593,6,13
4594,18,5
4595,5,12
4596,12,5
4597,3,9
4598,1,4
4599,2,2
4600,1,2
4601,1,0
4602,1,0
4603,5,0
4604,13,3
4605,11,8
4606,21,9
4607,7,17
4608,3,9
4609,2,5
4610,7,3
4611,8,4
4612,13,5
4613,6,9
4614,5,6
4615,3,5
4616,9,4
4617,2,7
4618,1,4
4619,1,1
4620,1,0
4621,9,0
4622,7,6
4623,4,6
4624,15,5
4625,7,11
4626,15,7
4627,14,12
4628,7,13
4629,1,8
4630,2,2
4631,5,2
4632,4,3
4633,11,3
4634,18,5
4635,3,13
4636,5,4
4637,1,5
4638,7,2
4639,6,4
4640,8,4
4641,1,5
4642,11,3
4643,4,7
4644,2,4
4645,2,2
4646,3,2
4647,5,3
4648,2,3
4649,1,3
4650,3,1
4651,21,2
4652,7,11
4653,18,7
4654,13,14
4655,11,12
4656,2,10
4657,9,5
4658,2,7
4659,5,2
4660,6,3
4661,6,4
4662,1,4
4663,2,2
4664,4,3
4665,8,3
4666,8,6
4667,6,6
4668,4,5
4669,11,5
4670,6,8
4671,16,6
4672,3,14
4673,8,4
4674,10,5
4675,15,7
4676,11,12
4677,7,10
4678,6,8
4679,2,6
4680,21,3
4681,17,13
4682,10,15
4683,17,9
4684,6,15
4685,8,8
4686,29,8
4687,1,21
4688,2,1
4689,3,2
4690,3,2
4691,2,2
4692,6,2
4693,6,5
4694,5,6
4695,8,6
4696,18,7
4697,9,15
4698,13,9
4699,4,12
4700,6,6
4701,6,5
4702,14,5
4703,7,9
4704,1,7
4705,2,2
4706,5,2
4707,1,3
4708,5,1
4709,3,3
4710,2,3
4711,1,3
4712,3,2
4713,3,4
4714,7,4
4715,14,6
4716,3,10
4717,4,5
4718,6,5
4719,4,5
4720,3,4
4721,2,4
4722,1,2
4723,5,2
4724,13,4
4725,13,7
4726,12,11
4727,6,11
4728,5,8
4729,4,7
4730,3,5
4731,5,4
4732,1,4
4733,1,1
4734,8,1
4735,3,5
4736,3,3
4737,5,3
4738,10,4
4739,14,7
4740,7,12
4741,9,8
4742,7,8
4743,8,7
4744,12,8
4745,12,10
4746,14,10
4747,14,12
4748,9,13
4749,2,10
4750,3,4
4751,12,4
4752,6,7
4753,3,5
4754,3,4
4755,2,3
4756,7,3
4757,21,5
4758,9,15
4759,3,9
4760,3,4
4761,4,3
4762,3,3
4763,2,3
4764,1,2
4765,1,1
4766,1,1
4767,5,0
4768,4,3
4769,2,4
4770,3,2
4771,2,3
4772,10,3
4773,6,7
4774,17,6
4775,3,13
4776,6,4
4777,9,5
4778,6,7
4779,1,5
4780,15,2
4781,12,9
4782,5,9
4783,1,5
4784,3,3
4785,1,2
4786,1,2
4787,1,1
4788,6,1
4789,2,4
4790,5,2
4791,12,4
4792,1,8
4793,1,2
4794,31,1
4795,3,10
4796,1,3
4797,2,2
4798,4,2
4799,4,2
4800,2,3
4801,2,1
4802,16,2
4803,7,9
4804,8,6
4805,5,6
4806,3,4
4807,2,4
4808,1,3
4809,6,1
4810,4,4
4811,6,3
4812,1,5
4813,9,2
4814,12,6
4815,3,9
4816,6,3
4817,3,4
4818,2,3
4819,5,2
4820,7,4
4821,7,4
4822,11,5
4823,16,9
4824,2,14
4825,29,4
4826,12,15
4827,4,11
4828,5,6
4829,5,5
4830,1,4
4831,7,2
4832,6,4
4833,4,4
4834,7,3
4835,8,6
4836,5,6
4837,13,5
4838,7,11
4839,1,7
4840,3,2
4841,6,3
4842,1,4
4843,1,1
4844,3,1
4845,2,2
4846,2,2
4847,5,2
4848,9,5
4849,7,8
4850,15,7
4851,9,13
4852,4,9
4853,8,6
4854,8,7
4855,5,6
4856,13,5
4857,4,9
4858,1,5
4859,4,3
4860,3,3
4861,1,3
4862,1,2
4863,1,2
4864,2,2
4865,1,2
4866,4,1
4867,3,3
4868,2,3
4869,7,2
4870,5,5
4871,8,5
4872,10,7
4873,24,9
4874,10,19
4875,3,10
4876,4,6
4877,5,4
4878,20,5
4879,8,13
4880,3,7
4881,1,4
4882,5,2
4883,3,3
4884,5,3
4885,1,4
4886,7,2
4887,12,4
4888,12,7
4889,12,11
4890,16,11
4891,7,14
4892,13,9
4893,15,11
4894,11,14
4895,4,11
4896,8,6
4897,1,7
4898,2,2
4899,2,2
4900,1,2
4901,7,2
4902,1,5
4903,28,1
4904,10,11
4905,12,9
4906,6,10
4907,14,7
4908,6,11
4909,1,7
4910,2,2
4911,3,1
4912,8,2
4913,9,3
4914,10,5
4915,13,7
4916,16,11
4917,12,15
4918,21,12
4919,11,19
4920,11,11
4921,9,10
4922,9,9
4923,3,9
4924,8,5
4925,7,6
4926,7,6
4927,7,6
4928,11,6
4929,3,8
4930,4,4
4931,14,4
4932,17,11
4933,9,15
4934,5,9
4935,4,6
4936,4,4
4937,1,4
4938,1,2
4939,20,2
4940,16,11
4941,7,14
4942,7,8
4943,1,8
4944,5,3
4945,4,4
4946,5,3
4947,3,4
4948,20,3
4949,13,12
4950,3,11
4951,4,5
4952,7,3
4953,1,4
4954,1,2
4955,20,1
4956,9,10
4957,13,7
4958,2,10
4959,12,5
4960,9,9
4961,2,8
4962,3,3
4963,1,2
4964,4,1
4965,6,2
4966,17,4
4967,8,10
4968,8,7
4969,3,9
4970,5,4
4971,16,4
4972,7,11
4973,1,7
4974,2,2
4975,1,2
4976,17,1
4977,5,9
4978,7,4
4979,2,6
4980,10,3
4981,7,6
4982,5,6
4983,4,5
4984,5,4
4985,4,3
4986,6,3
4987,7,4
4988,9,5
4989,10,6
4990,6,7
4991,4,6
4992,3,6
4993,16,4
4994,12,12
4995,5,10
4996,3,6
4997,5,4
4998,3,4
4999,1,3
5000,2,1
5001,14,2
5002,13,9
5003,2,11
5004,7,5
5005,5,6
5006,5,5
5007,3,5
5008,1,3
5009,6,1
5010,8,3
5011,7,4
5012,6,6
5013,4,5
5014,4,4
5015,4,5
5016,3,4
5017,14,3
5018,15,9
5019,5,12
5020,1,6
5021,6,3
5022,8,4
5023,3,6
5024,3,3
5025,5,3
5026,7,3
5027,13,5
5028,5,10
5029,1,6
5030,10,2
5031,5,7
5032,4,5
5033,5,4
5034,5,4
5035,3,4
5036,12,4
5037,4,9
5038,15,5
5039,7,9
5040,1,7
5041,7,2
5042,6,4
5043,3,5
5044,5,3
5045,19,5
5046,12,12
5047,4,10
5048,12,7
5049,12,10
5050,5,10
5051,2,7
5052,5,4
5053,7,4
5054,3,4
5055,5,3
5056,2,5
5057,4,2
5058,3,4
5059,13,3
5060,12,8
5061,1,10
5062,2,4
5063,1,3
5064,1,2
5065,5,2
5066,1,3
5067,1,1
5068,17,1
5069,11,9
5070,14,9
5071,4,12
5072,11,6
5073,3,8
5074,12,5
5075,8,9
5076,3,7
5077,4,3
5078,7,3
5079,3,4
5080,4,4
5081,1,3
5082,18,2
5083,12,10
5084,1,9
5085,5,4
5086,1,5
5087,4,2
5088,14,3
5089,6,6
5090,2,5
5091,7,3
5092,6,5
5093,1,5
5094,1,2
5095,9,2
5096,15,4
5097,19,11
5098,6,16
5099,17,7
5100,5,14
5101,10,7
5102,12,8
5103,7,10
5104,28,7
5105,10,19
5106,4,10
5107,2,6
5108,9,3
5109,3,7
5110,7,3
5111,9,4
5112,16,6
5113,5,13
5114,1,6
5115,4,3
5116,3,4
5117,1,3
5118,1,2
5119,12,1
5120,24,6
5121,6,16
5122,5,7
5123,3,5
5124,8,4
5125,7,6
5126,9,6
5127,10,7
5128,17,7
5129,4,14
5130,7,6
5131,7,6
5132,3,6
5133,5,3
5134,3,4
5135,8,3
5136,6,4
5137,16,5
5138,4,11
5139,1,5
5140,6,2
5141,8,5
5142,2,6
5143,2,3
5144,1,2
5145,11,1
5146,1,6
5147,7,4
5148,8,5
5149,34,6
5150,20,20
5151,2,20
5152,3,5
5153,4,3
5154,12,3
5155,8,7
5156,16,6
5157,10,13
5158,12,9
5159,10,10
5160,11,10
5161,4,11
5162,4,7
5163,3,4
5164,6,3
5165,15,4
5166,5,10
5167,4,5
5168,7,4
5169,8,5
5170,9,6
5171,4,7
5172,9,5
5173,1,6
5174,14,3
5175,16,11
5176,13,13
5177,1,12
5178,6,3
5179,3,5
5180,14,4
5181,3,10
5182,9,4
5183,17,5
5184,11,13
5185,4,10
5186,6,7
5187,8,5
5188,8,6
5189,2,7
5190,7,4
5191,14,4
5192,3,10
5193,1,5
5194,5,2
5195,10,3
5196,4,5
5197,5,6
5198,9,4
5199,8,6
5200,1,8
5201,1,3
5202,15,2
5203,11,9
5204,14,8
5205,6,11
5206,15,7
5207,10,12
5208,4,10
5209,9,6
5210,8,7
5211,4,6
5212,1,5
5213,2,2
5214,11,2
5215,18,6
5216,5,14
5217,1,6
5218,2,2
5219,4,2
5220,5,3
5221,1,4
5222,1,2
5223,17,1
5224,6,9
5225,23,5
5226,6,15
5227,6,7
5228,4,6
5229,7,5
5230,4,5
5231,2,3
5232,1,2
5233,5,1
5234,7,3
5235,18,4
5236,2,11
5237,1,3
5238,3,2
5239,6,2
5240,1,4
5241,4,2
5242,7,2
5243,3,3
5244,12,4
5245,24,8
5246,14,18
5247,4,14
5248,24,6
5249,3,17
5250,4,5
5251,3,4
5252,1,3
5253,1,2
5254,1,1
5255,6,1
5256,2,3
5257,5,2
5258,5,4
5259,9,4
5260,20,7
5261,5,15
5262,9,6
5263,11,8
5264,9,8
5265,9,9
5266,8,8
5267,12,8
5268,8,10
5269,2,8
5270,4,4
5271,7,3
5272,3,4
5273,2,4
5274,14,2
5275,10,8
5276,6,9
5277,11,8
5278,17,10
5279,3,15
5280,2,4
5281,2,3
5282,5,2
5283,3,3
5284,3,3
5285,4,2
5286,19,3
5287,6,11
5288,4,7
5289,4,5
5290,2,4
5291,7,2
5292,1,4
5293,1,1
5294,1,1
5295,5,1
5296,21,3
5297,6,11
5298,9,6
5299,8,7
5300,13,7
5301,2,11
5302,19,5
5303,5,13
5304,1,5
5305,5,2
5306,5,4
5307,1,4
5308,6,1
5309,16,4
5310,8,10
5311,4,7
5312,1,4
5313,8,2
5314,1,5
5315,5,2
5316,4,3
5317,9,3
5318,8,5
5319,9,6
5320,15,8
5321,2,12
5322,2,5
5323,3,3
5324,5,3
5325,3,3
5326,8,3
5327,5,5
5328,16,5
5329,1,12
5330,1,3
5331,5,2
5332,5,3
5333,1,3
5334,1,1
5335,2,1
5336,13,1
5337,12,8
5338,15,9
5339,1,13
5340,5,3
5341,11,4
5342,20,7
5343,7,15
5344,2,7
5345,1,3
5346,2,2
5347,2,2
5348,1,2
5349,23,1
5350,11,9
5351,5,8
5352,7,6
5353,1,6
5354,18,3
5355,3,10
5356,1,3
5357,5,1
5358,3,2
5359,3,2
5360,4,2
5361,2,2
5362,10,2
5363,17,4
5364,5,11
5365,2,5
5366,2,3
5367,2,2
5368,5,2
5369,7,3
5370,7,3
5371,4,4
5372,4,3
5373,15,5
5374,7,11
5375,10,7
